source,Rating,ReviewText,PUBLISH_TS,organisation
google,3 stars,It's ok...the offer of breakfast is extortionate. Staff on reception are friendly. Would be nice if at least a bottle of water was in the room as there is no tea/coffee services in the room,2020-01-18 10:49:21.584284,ibis chateau-landon
google,3 stars,"Correct hotel, with everything you need to spend a few days. In the sink there are only two bath towels, none of washbasin. The room is small and there is only half a screen in the shower, so the water runs out. The best thing is the price, counting that we are in Paris: € 67 per day without breakfast, since it costs too much, € 10.50 per person. The location of the hotel is good, about 15 minutes from downtown by subway.",2018-01-18 10:49:21.584316,ibis chateau-landon
google,2 stars,The lilies are of very poor quality,2020-01-18 10:49:21.584343,ibis chateau-landon
google,5 stars,"Very nice and friendly staff , for a 3 star hotel it’s awesome and any problems you run in to they try to fix really good breakfast",2019-01-18 10:49:21.584378,ibis chateau-landon
google,4 stars,,2019-01-18 10:49:21.584416,ibis chateau-landon
google,,"Hotel curat, cu decor plăcut, camere suficient de spațioase pentru Paris, personal amabil și cartier liniștit, chiar daca este în proximitatea a două gări. Visited in February 2020",2020-03-23 10:49:21.584449,ibis chateau-landon
google,3 stars,,2019-01-18 10:49:21.584483,ibis chateau-landon
google,4 stars,,2018-01-18 10:49:21.584541,ibis chateau-landon
google,4 stars,"Clean and well maintained hotel, in a very convenient location to reach the city center. It offers a luggage storage service, if you only have hand luggage I recommend you to use the medium box and not the large one, although at the reception they will recommend the large one that costs more. For the rest it is a good hotel to spend a weekend in Paris, I recommend it!",2018-01-18 10:49:21.584647,ibis chateau-landon
google,3 stars,,2020-01-18 10:49:21.584695,ibis chateau-landon
google,3 stars,,2019-01-18 10:49:21.584746,ibis chateau-landon
google,4 stars,Good situation.Good room with good beds air conditioning and bathroom. Delicious breakfast. Clean.,2019-01-18 10:49:21.584841,ibis chateau-landon
google,2 stars,Small and unfriendly staff,2019-01-18 10:49:21.584884,ibis chateau-landon
google,1 stars,"It is 4:16 am on March 7, 2019. Located in room 116 just above the front door of the hotel. 2 young poivrots who have been served all night long by the hotel bar and will have spent their night going out to smoke and come home to drink are bawling. This is the first time that I will not sleep a minute in a hotel. Perfect for drinking. Inadmissible for sleeping.",2020-01-18 10:49:21.584933,ibis chateau-landon
google,,Very basic and ordinary. Rooms are very small. No amenities in room.,2020-01-18 10:49:21.584988,ibis chateau-landon
google,4 stars,Hotel has everything good. Good service. And they provide us with everything we need. Very comfortable. Just do not give 5 stars because at first they put me in a room 225 which is too small for those who would spend more than two weeks in the hotel. I was very sad about it. But the rest was worth it,2019-01-18 10:49:21.585047,ibis chateau-landon
google,3 stars,Budget hotel..,2019-01-18 10:49:21.585103,ibis chateau-landon
google,5 stars,Zingaboom,2018-01-18 10:49:21.585156,ibis chateau-landon
google,3 stars,Very good location. 5 to 10 minutes from gare du Nord or gare de l'Est. Rooms are refurbished. Breakfast is continental but sufficient. Don't expect the reception to be smiley. They are efficient but no smile.,2019-01-18 10:49:21.585205,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.585263,ibis chateau-landon
google,4 stars,,2019-01-18 10:49:21.585311,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.585353,ibis chateau-landon
google,5 stars,Staff amazing and didn't make you feel bad if you didn't speak French. I would totally visit Paris and this hotel again. Also the area is perfect for a short walk to Gare Du nord,2018-01-18 10:49:21.585395,ibis chateau-landon
google,4 stars,Hotel very practical including the parking during European escapade .. nice deco .. affordable price .. attentive home .. heating a little long to come at a temperature ..,2020-01-18 10:49:21.585453,ibis chateau-landon
google,,Unkomplizierte und freundliche Abwicklung. Visited in February 2020,2020-02-22 10:49:21.585679,ibis chateau-landon
google,3 stars,,2019-01-18 10:49:21.585792,ibis chateau-landon
google,5 stars,,2019-01-18 10:49:21.585846,ibis chateau-landon
google,3 stars,"Hotel in the standards of this chain. Renovated room, clean and comfortable. Home not very friendly on arrival.",2019-01-18 10:49:21.585899,ibis chateau-landon
google,3 stars,"The hotel is near to Gare du Nord, which was handy, but when we check in the room, the wash basin was completely chocked. We have to call multiple times to get it resolved.",2018-01-18 10:49:21.585952,ibis chateau-landon
google,1 stars,"We had a horrible check in experience. We booked 2 rooms next to each other for me, my wife and 2 kids and was paid full in advance. The front disk staff first denied having reservation of 2 rooms and when I showed them the confirmation denied having 2 rooms available and blamed the daytime front disk staff for this reservation. After spending more than 45 minutes and we were tired I requested any solution and end up to split the family between the first and 6th floor rooms. The problem was solved next morning by giving us 2 rooms in the 6th floor. When we stepped inside the room we found it dirty and was not cleaned from the previous guest. We had to call several times to get the room cleaned. It was a horrible experience.",2018-01-18 10:49:21.586005,ibis chateau-landon
google,3 stars,,2018-01-18 10:49:21.586261,ibis chateau-landon
google,4 stars,,2020-01-18 10:49:21.586324,ibis chateau-landon
google,5 stars,Their complimentary breakfast is sumptuous and the staff is friendly and polite. The room/washroom is a bit small but for tourists who spend the whole day outside it is sufficient.,2019-01-18 10:49:21.586437,ibis chateau-landon
google,5 stars,,2019-01-18 10:49:21.586475,ibis chateau-landon
google,4 stars,,2020-02-22 10:49:21.586512,ibis chateau-landon
google,5 stars,"Our room was small, but not too expensive. It looked quite modern and was clean. The staff was friendly and helpful. The hotel has a luggage store with lockers, which you need to pay for. It was a new experience to see these electric lockers, I didn't mind to pay. There was a nice breakfast every day included with our room. There were pastries, hot chocolate, baguette, eggs, pancakes... The main entrance was locked all the time, the staff needed to let you in. The area seemed all right, not as we expected according to reviews. There is a nice Ethiopian restaurant next to the hotel, make sure to go there, the food was amazing!",2019-01-18 10:49:21.586548,ibis chateau-landon
google,4 stars,Good value for money hotel. Very easy to get to the airport with the train station just nearby.,2017-01-18 10:49:21.586589,ibis chateau-landon
google,,No frills hotel. Very clean and newly remodeled. Fairly close to landmarks via public transit. Hotel was in a bit of a seedy area though.,2017-01-18 10:49:21.586624,ibis chateau-landon
google,4 stars,,2018-01-18 10:49:21.586663,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.586700,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.586734,ibis chateau-landon
google,5 stars,"Myself and my partner stayed at the hotel for one night. We had arrived at Gare du Nord from Amsterdam and needed somewhere near the station to stay before travelling back to Britain on the Eurostar the following morning. The hotel was a short walk from both Gare du Nord and also Gare de L'est. Metro stations Louis Blanc and Château Landon are nearby making it easy to connect to the city-wide metro system. We speak very little French and were glad to find that the staff spoke English, making check in/out easy and quick. Our room was clean and had everything we needed for our short stay.",2018-01-18 10:49:21.586772,ibis chateau-landon
google,1 stars,,2018-01-18 10:49:21.586811,ibis chateau-landon
google,4 stars,Good welcome,2019-01-18 10:49:21.586846,ibis chateau-landon
google,1 stars,,2015-01-19 10:49:21.586880,ibis chateau-landon
google,4 stars,"Very convenient position. Basic and small rooms but clean. Overall, good experience without any problems.",2019-01-18 10:49:21.586914,ibis chateau-landon
google,4 stars,Cheap. Nice enough. Room had a bit of a pong but left window open while out sightseeing and was fine when I got back. Staff friendly. Area is a bit hmmmmmm,2020-03-23 10:49:21.586950,ibis chateau-landon
google,3 stars,"For the price paid can also be there, we still expected a little more cleaning and rooms a little more comfortable (the heating did not work, the toilet placed in a very narrow corner, smell from the drains ..). The location is still excellent, in the sense that very close 2 metro lines pass, and at 400 m there is the train station. From our room (7 floor) you could see the Basilica Sacro Cuore ...",2019-01-18 10:49:21.586986,ibis chateau-landon
google,4 stars,,2019-01-18 10:49:21.587023,ibis chateau-landon
google,5 stars,,2019-01-18 10:49:21.587167,ibis chateau-landon
google,4 stars,,2020-01-18 10:49:21.587201,ibis chateau-landon
google,3 stars,,2019-01-18 10:49:21.587221,ibis chateau-landon
google,4 stars,"It's clean friendly staff the only complaint is the breakfast selection, we have been in several Ibis in different countries and Paris had the least plentiful breakfast yet all of the Ibis locations had a good breakfast with the constant supply .",2020-01-18 10:49:21.587240,ibis chateau-landon
google,4 stars,"Behind Hotel In Paris ... Discover the team of Hotel in Paris, enthusiastic and talented, ready to bend in 4 to find you the best hotel. An editorial team: Clemence, Marianne and Michel know Paris as their pocket and do everything to help you find the best hotel. A tip, a problem? They are there. A technical team: Colin, Benoit and Christophe have designed and run the system that allows you to search, find and book your hotel. A question ?",2020-01-18 10:49:21.587268,ibis chateau-landon
google,5 stars,"The rooms always spotless, the services I like, the staff always very friendly, the secure and free parking, the wifi works very well and the restaurant welcoming and the food well served and the prices are reasonable. Thanks to the whole team ! I hope to see you again soon !",2019-01-18 10:49:21.587290,ibis chateau-landon
google,4 stars,"Clean, new, a bit noisy street side !!",2019-01-18 10:49:21.587309,ibis chateau-landon
google,3 stars,"The hotel is well located, 7 minutes walk from one of the main train stations (Gare du Nord), also has 2 subway stops nearby. The price-quality ratio is not bad considering the cost of the city. The rooms are small, but good to sleep and stick a shower, which in the end is for what you use the hotel when you go sightseeing ... no problem! The wifi is not very stable and you have to renew it every 24 hours. I would repeat!",2020-01-18 10:49:21.587328,ibis chateau-landon
google,4 stars,,2019-01-18 10:49:21.587348,ibis chateau-landon
google,,Pros: - Personal muy amable.- El buffé era bastante surtido y muy rico.- A 2min de la estación de metro Château Landon.- Camas cómodas y ningún problema con el agua caliente.Contras: - La calefacción no funcionaba. Me fui a quejar y me dieron un radiador.,2019-01-18 10:49:21.587366,ibis chateau-landon
google,4 stars,,2020-01-18 10:49:21.587421,ibis chateau-landon
google,4 stars,,2020-02-22 10:49:21.587441,ibis chateau-landon
google,3 stars,It is okay.,2019-01-18 10:49:21.587461,ibis chateau-landon
google,4 stars,Very good breakfast and with a great communication. The worst shower.,2019-01-18 10:49:21.587479,ibis chateau-landon
google,1 stars,,2019-01-18 10:49:21.587498,ibis chateau-landon
google,3 stars,Good hotel ..next gare du nord,2018-01-18 10:49:21.587516,ibis chateau-landon
google,3 stars,If you get a good day the staff is nice not too pretentious nor too dilettante if not ... Room ok except near the elevators or on the street. Clean. Breakfast confirms to red Ibis but sometimes with letting go in setting up and unloading,2019-01-18 10:49:21.587534,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.587552,ibis chateau-landon
google,3 stars,"Clean and good breakfast. By cons the bare minimum in the room, no tray of courtesy (tea kettle.",2019-01-18 10:49:21.587570,ibis chateau-landon
google,2 stars,,2019-01-18 10:49:21.587588,ibis chateau-landon
google,3 stars,Price was fantastic but minut rooms and restaurant staff found it hard ro smile and looked more like they were on guard duty. Desk staff and cleaners were quite pleasant.,2018-01-18 10:49:21.587606,ibis chateau-landon
